title,link,publication_year,mentions_bh,mentions_bonferroni,mentions_by
Epigenetics of type 2 diabetes and diabetes-related outcomes in the Strong Heart Study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01392-7,2022,False,False,False
DNA methylation in human gastric epithelial cells defines regional identity without restricting lineage plasticity,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01406-4,2022,False,False,False
"Genome-wide placental DNA methylations in fetal overgrowth and associations with leptin, adiponectin and fetal growth factors",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01412-6,2022,False,False,False
Longitudinal profiling in patients undergoing cardiac surgery reveals postoperative changes in DNA methylation,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01414-4,2022,False,False,False
Maintenance of methylation profile in imprinting control regions in human induced pluripotent stem cells,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01410-8,2022,False,False,False
Whole-blood methylation signatures are associated with and accurately classify multiple sclerosis disease severity,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01397-2,2022,False,False,False
"Genetic, DNA methylation, and immune profile discrepancies between early-stage single primary lung cancer and synchronous multiple primary lung cancer",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01422-y,2023,False,False,False
"Genome-wide assessment of DNA methylation alterations induced by superovulation, sexual immaturity and in vitro follicle growth in mouse blastocysts",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01421-z,2023,False,False,False
Hepatocellular carcinoma detection via targeted enzymatic methyl sequencing of plasma cell-free DNA,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01420-6,2023,False,False,False
Hypomethylation in ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01423-x,2023,False,False,False
Methylation in MAD1L1 is associated with the severity of suicide attempt and phenotypes of depression,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01394-5,2023,False,False,False
Vitamin C boosts DNA demethylation in ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01404-6,2023,False,False,False
Epigenetic aging in patients diagnosed with coronary artery disease: results of the LipidCardio study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01434-8,2023,False,False,False
E2F1 combined with ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01428-6,2023,False,False,False
Liver saturated fat content associates with hepatic DNA methylation in obese individuals,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01431-x,2023,False,True,False
Expression of integrin β-7 is epigenetically enhanced in multiple myeloma subgroups with high-risk cytogenetics,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01433-9,2023,False,False,False
DNA methylation in peripheral blood leukocytes for the association with glucose metabolism and invasive breast cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01435-7,2023,False,True,False
Identification of m,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01439-3,2023,False,False,False
A miRNA screening identifies miR-192-5p as associated with response to azacitidine and lenalidomide therapy in myelodysplastic syndromes,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01441-9,2023,False,True,False
"Longitudinal DNA methylation profiling of the rectal mucosa identifies cell-specific signatures of disease status, severity and clinical outcomes in ulcerative colitis cell-specific DNA methylation signatures of UC",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01462-4,2023,False,True,False
Regulatory networks driving expression of genes critical for glioblastoma are controlled by the transcription factor c-Jun and the pre-existing epigenetic modifications,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01446-4,2023,True,False,False
Parity is associated with long-term differences in DNA methylation at genes related to neural plasticity in multiple sclerosis,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01438-4,2023,False,False,False
DNA methylation and cardiovascular disease in humans: a systematic review and database of known CpG methylation sites,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01468-y,2023,False,False,False
Sex differences in the intergenerational link between maternal and neonatal whole blood DNA methylation: a genome-wide analysis in 2 birth cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01442-8,2023,False,False,False
Distinguishable DNA methylation defines a cardiac-specific epigenetic clock,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01467-z,2023,False,False,False
"Comprehensive analyses of molecular features, prognostic values, and regulatory functionalities of m",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01475-z,2023,False,False,False
Impact of intrauterine exposure to maternal diabetes on preterm birth: fetal DNA methylation alteration is an important mediator,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01473-1,2023,False,False,False
"Bromodomain inhibitor i-BET858 triggers a unique transcriptional response coupled to enhanced DNA damage, cell cycle arrest and apoptosis in high-grade ovarian carcinoma cells",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01477-x,2023,False,False,False
DNA methylation age at birth and childhood: performance of epigenetic clocks and characteristics associated with epigenetic age acceleration in the Project Viva cohort,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01480-2,2023,False,False,False
Peritoneal cell-free DNA as a sensitive biomarker for detection of peritoneal metastasis in colorectal cancer: a prospective diagnostic study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01479-9,2023,True,False,False
Characterization of molecular subtypes based on chromatin regulators and identification of the role of NPAS2 in lung adenocarcinoma,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01486-w,2023,False,False,False
Epigenetic reactivation of tumor suppressor genes with CRISPRa technologies as precision therapy for hepatocellular carcinoma,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01482-0,2023,False,False,False
Epigenetic priming improves salvage chemotherapy in diffuse large B-cell lymphoma via endogenous retrovirus-induced cGAS-STING activation,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01493-x,2023,False,False,False
Assessment of immune cell profiles among post-menopausal women in the Women’s Health Initiative using DNA methylation-based methods,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01488-8,2023,False,False,False
Comprehensive DNA methylation profiling of COVID-19 and hepatocellular carcinoma to identify common pathogenesis and potential therapeutic targets,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01515-8,2023,False,False,False
Epigenome-wide association study identifies novel genes associated with ischemic stroke,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01520-x,2023,False,False,False
Maternal glycemia in pregnancy is longitudinally associated with blood DNAm variation at the ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01524-7,2023,False,True,False
Prenatal delta-9-tetrahydrocannabinol exposure is associated with changes in rhesus macaque DNA methylation enriched for autism genes,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01519-4,2023,False,True,False
DNA methylation is differentially associated with glycemic outcomes by different types of weight-loss interventions: an epigenome-wide association study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01522-9,2023,False,False,False
Abnormal DNA methylation within genes of the steroidogenesis pathway two years after paediatric critical illness and association with stunted growth in height further in time,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01530-9,2023,False,False,False
Stability selection enhances feature selection and enables accurate prediction of gestational age using only five DNA methylation sites,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01528-3,2023,False,False,False
DNA methylation and 28-year cardiovascular disease risk in type 1 diabetes: the Epidemiology of Diabetes Complications (EDC) cohort study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01539-0,2023,False,False,False
Hypomethylation of ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01533-6,2023,False,False,False
Genome-wide discovery of circulating cell-free DNA methylation biomarkers for colorectal cancer detection,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01518-5,2023,False,False,False
DNA hypermethylation driven by ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01534-5,2023,False,True,False
Long-term environmental metal exposure is associated with hypomethylation of CpG sites in ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01536-3,2023,False,False,False
Globally elevated levels of histone H3 lysine 9 trimethylation in early infancy are associated with poor growth trajectory in Bangladeshi children,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01548-z,2023,False,False,False
Introduction of a multiplex amplicon sequencing assay to quantify DNA methylation in target cytosine markers underlying four selected epigenetic clocks,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01545-2,2023,False,False,False
Association between acetaminophen metabolites and ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01551-4,2023,False,True,False
Degradation of methylation signals in cryopreserved DNA,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01565-y,2023,False,False,True
A DNA methylation signature in the stress driver gene ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01569-8,2023,False,True,False
METTL3 exerts synergistic effects on m6A methylation and histone modification to regulate the function of VGF in lung adenocarcinoma,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01568-9,2023,False,False,False
Serum methylation of ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01570-1,2023,True,False,False
A transgenic mice model of retinopathy of cblG-type inherited disorder of one-carbon metabolism highlights epigenome-wide alterations related to cone photoreceptor cells development and retinal metabolism,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01567-w,2023,False,False,False
Pharmacological EZH2 inhibition combined with retinoic acid treatment promotes differentiation and apoptosis in rhabdomyosarcoma cells,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01583-w,2023,True,False,False
"Accelerated epigenetic age, inflammation, and gene expression in lung: comparisons of smokers and vapers with non-smokers",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01577-8,2023,False,False,False
Herbal medicine formula Huazhuo Tiaozhi granule ameliorates dyslipidaemia via regulating histone lactylation and miR-155-5p biogenesis,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01573-y,2023,False,False,False
Profound DNA methylomic differences between single- and multi-fraction alpha irradiations of lung fibroblasts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01564-z,2023,False,False,False
Predictive value of DNA methylation patterns in AML patients treated with an azacytidine containing induction regimen,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01580-z,2023,False,False,False
Tumor microenvironment deconvolution identifies cell-type-independent aberrant DNA methylation and gene expression in prostate cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01609-3,2024,False,False,False
Exploring the therapeutic potential of Sirt6-enriched adipose stem cell-derived exosomes in myocardial ischemia–reperfusion injury: unfolding new epigenetic frontiers,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01618-2,2024,False,True,False
TET2-mediated ECM1 hypomethylation promotes the neovascularization in active proliferative diabetic retinopathy,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01619-1,2024,False,False,False
Malignant peripheral nerve sheath tumor (MPNST) and MPNST-like entities are defined by a specific DNA methylation profile in pediatric and juvenile population,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01621-7,2024,False,False,False
YAP represses intestinal inflammation through epigenetic silencing of JMJD3,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01626-w,2024,False,False,False
Integrative analysis identifies gene signatures mediating the effect of DNA methylation on asthma severity and lung function,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01611-9,2024,False,False,False
Pancreatic cancer acquires resistance to MAPK pathway inhibition by clonal expansion and adaptive DNA hypermethylation,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01623-z,2024,True,False,False
Tissue of origin prediction for cancer of unknown primary using a targeted methylation sequencing panel,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01638-6,2024,False,False,False
Increased CpG methylation at the ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01631-z,2024,False,False,False
Abnormal DNA methylation within HPA-axis genes years after paediatric critical illness,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01640-y,2024,False,False,False
Epigenome-wide association study of dietary fatty acid intake,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01643-9,2024,True,True,False
Evaluating the link between ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01668-0,2024,False,False,False
Genome- and epigenome-wide association studies identify susceptibility of CpG sites and regions for metabolic syndrome in a Korean population,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01671-5,2024,False,True,False
"Meta-analysis of epigenetic aging in schizophrenia reveals multifaceted relationships with age, sex, illness duration, and polygenic risk",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01660-8,2024,False,True,False
"Semimethylation is a feature of diffuse large B-cell lymphoma, and subgroups with poor prognosis are characterized by global hypomethylation and short telomere length",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01680-4,2024,False,True,False
DNA methylation signatures of youth-onset type 2 diabetes and exposure to maternal diabetes,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01675-1,2024,False,False,False
Investigating neonatal health risk variables through cell-type specific methylome-wide association studies,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01681-3,2024,False,False,False
No association between peripheral serotonin-gene-related DNA methylation and brain serotonin neurotransmission in the healthy and depressed state,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01678-y,2024,False,True,False
Consistent cord blood DNA methylation signatures of gestational age between South Asian and white European cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01684-0,2024,False,False,False
Methylome analysis in girls with idiopathic central precocious puberty,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01683-1,2024,False,False,False
Fetal hemoglobin induction in azacytidine responders enlightens methylation patterns related to blast clearance in higher-risk MDS and CMML,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01687-x,2024,False,False,False
HDAC6 inhibition disrupts HDAC6-P300 interaction reshaping the cancer chromatin landscape,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01725-8,2024,False,False,False
Gestational DNA methylation age as a marker for fetal development and birth outcomes: findings from the Boston Birth Cohort,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01714-x,2024,False,False,False
The response to influenza vaccination is associated with DNA methylation-driven regulation of T cell innate antiviral pathways,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01730-x,2024,False,False,False
Mendelian randomization analysis reveals the combined effects of epigenetics and telomere biology in hematologic cancers,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01728-5,2024,False,True,False
Multi-omics association study of DNA methylation and gene expression levels and diagnoses of cardiovascular diseases in Danish Twins,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01727-6,2024,False,False,False
DNAm scores for serum GDF15 and NT-proBNP levels associate with a range of traits affecting the body and brain,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01734-7,2024,False,True,True
Blood-based ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01742-7,2024,False,False,False
Technical and biological sources of unreliability of Infinium probes on Illumina methylation microarrays,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01739-2,2024,False,False,False
A multi-trait epigenome-wide association study identified DNA methylation signature of inflammation among men with HIV,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01763-2,2024,False,True,False
Causal effects of cardiovascular health on five epigenetic clocks,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01752-5,2024,False,False,False
DNA methylation classifier to diagnose pancreatic ductal adenocarcinoma metastases from different anatomical sites,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01768-x,2024,False,True,False
"DNA methylation biomarkers and myopia: a multi-omics study integrating GWAS, mQTL and eQTL data",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01772-1,2024,False,True,False
Comparison of cell type and disease subset chromatin modifications in SLE,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01754-3,2024,False,False,False
Meeting abstracts of the clinical epigenetics international conference 2024,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01749-0,2024,True,True,False
Pre-diagnosis blood DNA methylation profiling of twin pairs discordant for breast cancer points to the importance of environmental risk factors,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01767-y,2024,False,True,False
Associations of epigenetic age acceleration at birth and age 12 years with adolescent cardiometabolic risk: the HOME study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01779-8,2024,False,False,False
MOSES: a methylation-based gene association approach for unveiling environmentally regulated genes linked to a trait or disease,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01776-x,2024,False,True,False
"Technical variability across the 450K, EPICv1, and EPICv2 DNA methylation arrays: lessons learned for clinical and longitudinal studies",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01761-4,2024,False,False,False
Cancer-associated fibroblasts reveal aberrant DNA methylation across different types of cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01783-y,2024,True,False,False
Methylation assay in ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01780-1,2024,False,False,False
Methylation changes and ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01775-y,2024,False,False,False
DNA methylation-based analysis reveals accelerated epigenetic aging in giant cell-enriched adult-type glioblastoma,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01793-w,2024,False,False,False
Epigenome-wide mediation analysis of the relationship between psychosocial stress and cardiometabolic risk factors in the Health and Retirement Study (HRS),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01799-4,2024,False,False,False
DNA methylation-based telomere length is more strongly associated with cardiovascular disease and long-term mortality than quantitative polymerase chain reaction-based telomere length: evidence from the NHANES 1999–2002,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01795-8,2024,False,False,False
Changes in DNA methylation are associated with systemic lupus erythematosus flare remission and clinical subtypes,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01792-x,2024,False,True,False
Advancing diagnosis and early risk assessment of preeclampsia through noninvasive cell-free DNA methylation profiling,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01798-5,2024,False,True,False
Epigenetic regulation on left atrial function and disease recurrence after catheter ablation in atrial fibrillation,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01794-9,2024,False,False,False
TEC-mediated tRF-31R9J regulates histone lactylation and acetylation by HDAC1 to suppress hepatocyte ferroptosis and improve non-alcoholic steatohepatitis,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-025-01813-3,2025,False,False,False
Distinct microbiome dysbiosis and epigenetic anomaly in esophageal adenocarcinoma and its underlying Barrett’s esophagus,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01801-z,2024,False,True,False
TET2-mediated 5-hydroxymethylcytosine of TXNIP promotes cell cycle arrest in systemic anaplastic large cell lymphoma,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-025-01816-0,2025,False,False,False
DNA methylation profiling at base-pair resolution reveals unique epigenetic features of early-onset colorectal cancer in underrepresented populations,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-025-01817-z,2025,False,True,False
Age-related changes in DNA methylation in a sample of elderly Brazilians,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-025-01821-3,2025,True,True,False
Vitrification affects the post-implantation development of mouse embryos by inducing DNA damage and epigenetic modifications,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-025-01826-y,2025,False,False,False
Identification of 17 novel epigenetic biomarkers associated with anxiety disorders using differential methylation analysis followed by machine learning-based validation,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-025-01819-x,2025,False,False,False
Radiogenomic method combining DNA methylation profiles and magnetic resonance imaging radiomics predicts patient prognosis in skull base chordoma,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-025-01836-w,2025,False,False,False
 methylation is not associated with survival in Brazilian patients with lung adenocarcinoma,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-025-01831-1,2025,False,False,False
DNA methylation-based telomere length is more strongly associated with long-term all-cause mortality than quantitative polymerase chain reaction-based telomere length among middle-aged and older hypertensive adults,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-025-01833-z,2025,False,False,False
Sex-specific role of epigenetic modification of a leptin upstream enhancer in adipose tissue,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-025-01830-2,2025,False,False,False
"Imaging and outcome correlates of ctDNA methylation markers in prostate cancer: a comparative, cross-sectional [⁶⁸Ga]Ga-PSMA-11 PET/CT study",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-025-01811-5,2025,False,True,False
HDAC inhibitors modulate Hippo pathway signaling in hormone positive breast cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-025-01834-y,2025,False,False,False
"Dissecting the causal effects of smoking, alcohol consumption, and related DNA methylation markers on electrocardiographic indices",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-025-01851-x,2025,False,True,False
